state_id,machine_nr,state_code,state_desc,start_time,end_time
S0001815,M000004,3-Idle,Idle,2025-12-09T09:32:25,2025-12-09T15:39:53
S0000167,M000004,2-Stand By,Stand By,2025-12-09T15:39:53,2025-12-09T16:37:55
S0001816,M000004,3-Idle,Idle,2025-12-09T16:37:55,2025-12-10T00:13:00
S0000168,M000004,2-Stand By,Stand By,2025-12-10T00:13:00,2025-12-10T00:38:56
S0001817,M000004,3-Idle,Idle,2025-12-10T00:38:56,2025-12-10T11:24:56
S0000169,M000004,1-P,Productive,2025-12-10T11:24:56,2025-12-10T14:55:31
S0001818,M000004,3-Idle,Idle,2025-12-10T14:55:31,2025-12-11T01:55:55
S0000170,M000004,2-Stand By,Stand By,2025-12-11T01:55:55,2025-12-11T02:51:38
S0001819,M000004,3-Idle,Idle,2025-12-11T02:51:38,2025-12-11T06:19:10
S0000171,M000004,2-Stand By,Stand By,2025-12-11T06:19:10,2025-12-11T07:04:18
S0001820,M000004,3-Idle,Idle,2025-12-11T07:04:18,2025-12-12T11:07:54
S0000172,M000004,2-Stand By,Stand By,2025-12-12T11:07:54,2025-12-12T11:28:25
S0001821,M000004,3-Idle,Idle,2025-12-12T11:28:25,2025-12-12T15:33:50
S0000173,M000004,1-P,Productive,2025-12-12T15:33:50,2025-12-12T20:15:38
S0001822,M000004,3-Idle,Idle,2025-12-12T20:15:38,2025-12-12T21:32:59
S0000174,M000004,1-P,Productive,2025-12-12T21:32:59,2025-12-12T23:59:59.999999
S0001823,M000004,3-Idle,Idle,2025-12-12T23:59:59.999999,2025-12-13T02:10:16
S0000175,M000004,1-P,Productive,2025-12-13T02:10:16,2025-12-13T07:45:10
S0001824,M000004,3-Idle,Idle,2025-12-13T07:45:10,2025-12-13T12:49:06
S0000176,M000004,2-Stand By,Stand By,2025-12-13T12:49:06,2025-12-13T12:53:07
S0001825,M000004,3-Idle,Idle,2025-12-13T12:53:07,2025-12-13T21:35:33
S0000177,M000004,2-Stand By,Stand By,2025-12-13T21:35:33,2025-12-13T22:28:04
S0001826,M000004,3-Idle,Idle,2025-12-13T22:28:04,2025-12-14T20:10:36
S0000178,M000004,1-P,Productive,2025-12-14T20:10:36,2025-12-14T21:31:24
S0001827,M000004,3-Idle,Idle,2025-12-14T21:31:24,2025-12-14T22:39:53
S0000179,M000004,1-P,Productive,2025-12-14T22:39:53,2025-12-14T23:59:59.999999
S0001828,M000004,3-Idle,Idle,2025-12-14T23:59:59.999999,2025-12-15T12:43:53
S0000180,M000004,2-Stand By,Stand By,2025-12-15T12:43:53,2025-12-15T12:53:43
S0000181,M000005,2-Stand By,Stand By,2025-11-25T07:45:22,2025-11-25T08:31:54
S0001829,M000005,3-Idle,Idle,2025-11-25T08:31:54,2025-11-25T15:37:41
S0000182,M000005,2-Stand By,Stand By,2025-11-25T15:37:41,2025-11-25T16:15:34
S0001830,M000005,3-Idle,Idle,2025-11-25T16:15:34,2025-11-26T06:12:03
S0000183,M000005,2-Stand By,Stand By,2025-11-26T06:12:03,2025-11-26T06:54:52
S0001831,M000005,3-Idle,Idle,2025-11-26T06:54:52,2025-11-26T11:07:01
S0000184,M000005,1-P,Productive,2025-11-26T11:07:01,2025-11-26T11:09:56
S0001832,M000005,3-Idle,Idle,2025-11-26T11:09:56,2025-11-26T14:53:23
S0000185,M000005,2-Stand By,Stand By,2025-11-26T14:53:23,2025-11-26T15:21:32
S0001833,M000005,3-Idle,Idle,2025-11-26T15:21:32,2025-11-27T17:33:17
S0000186,M000005,1-P,Productive,2025-11-27T17:33:17,2025-11-27T19:54:23
S0001834,M000005,3-Idle,Idle,2025-11-27T19:54:23,2025-11-28T13:27:17
S0000187,M000005,2-Stand By,Stand By,2025-11-28T13:27:17,2025-11-28T14:12:15
S0001835,M000005,3-Idle,Idle,2025-11-28T14:12:15,2025-11-28T16:47:44
S0000188,M000005,1-P,Productive,2025-11-28T16:47:44,2025-11-28T20:26:33
S0000189,M000005,2-Stand By,Stand By,2025-11-28T17:09:16,2025-11-28T17:27:57
S0001836,M000005,3-Idle,Idle,2025-11-28T17:27:57,2025-11-29T13:09:17
S0000190,M000005,2-Stand By,Stand By,2025-11-29T13:09:17,2025-11-29T13:32:38
S0001837,M000005,3-Idle,Idle,2025-11-29T13:32:38,2025-11-30T11:20:37
S0000191,M000005,2-Stand By,Stand By,2025-11-30T11:20:37,2025-11-30T12:14:37
S0001838,M000005,3-Idle,Idle,2025-11-30T12:14:37,2025-11-30T20:39:00
S0000192,M000005,2-Stand By,Stand By,2025-11-30T20:39:00,2025-11-30T21:02:34
S0001839,M000005,3-Idle,Idle,2025-11-30T21:02:34,2025-11-30T22:01:52
S0000193,M000005,1-P,Productive,2025-11-30T22:01:52,2025-11-30T23:59:59.999999
S0001840,M000005,3-Idle,Idle,2025-11-30T23:59:59.999999,2025-12-01T19:48:36
S0000194,M000005,1-P,Productive,2025-12-01T19:48:36,2025-12-01T23:24:32
S0000195,M000005,2-Stand By,Stand By,2025-12-01T21:56:36,2025-12-01T22:13:36
S0001841,M000005,3-Idle,Idle,2025-12-01T22:13:36,2025-12-02T14:11:07
S0000196,M000005,2-Stand By,Stand By,2025-12-02T14:11:07,2025-12-02T14:52:01
S0001842,M000005,3-Idle,Idle,2025-12-02T14:52:01,2025-12-02T19:52:35
S0000197,M000005,1-P,Productive,2025-12-02T19:52:35,2025-12-02T23:21:16
S0001843,M000005,3-Idle,Idle,2025-12-02T23:21:16,2025-12-03T00:19:16
S0000198,M000005,1-P,Productive,2025-12-03T00:19:16,2025-12-03T01:42:55
S0001844,M000005,3-Idle,Idle,2025-12-03T01:42:55,2025-12-03T04:21:15
S0000199,M000005,1-P,Productive,2025-12-03T04:21:15,2025-12-03T05:05:54
S0001845,M000005,3-Idle,Idle,2025-12-03T05:05:54,2025-12-04T04:28:55
S0000200,M000005,1-P,Productive,2025-12-04T04:28:55,2025-12-04T06:19:43
S0001846,M000005,3-Idle,Idle,2025-12-04T06:19:43,2025-12-04T13:42:17
S0000201,M000005,1-P,Productive,2025-12-04T13:42:17,2025-12-04T14:47:50
S0000202,M000005,1-P,Productive,2025-12-04T13:54:30,2025-12-04T14:47:50
S0001847,M000005,3-Idle,Idle,2025-12-04T14:47:50,2025-12-05T15:40:05
S0000203,M000005,1-P,Productive,2025-12-05T15:40:05,2025-12-05T19:25:53
S0000204,M000005,2-Stand By,Stand By,2025-12-05T18:48:35,2025-12-05T19:12:44
S0001848,M000005,3-Idle,Idle,2025-12-05T19:12:44,2025-12-06T00:00:29
S0000205,M000005,1-P,Productive,2025-12-06T00:00:29,2025-12-06T00:49:10
S0001849,M000005,3-Idle,Idle,2025-12-06T00:49:10,2025-12-06T02:39:44
S0000206,M000005,1-P,Productive,2025-12-06T02:39:44,2025-12-06T03:14:18
S0000207,M000005,2-Stand By,Stand By,2025-12-06T02:42:01,2025-12-06T03:05:34
S0001850,M000005,3-Idle,Idle,2025-12-06T03:05:34,2025-12-07T10:30:46
S0000208,M000005,1-P,Productive,2025-12-07T10:30:46,2025-12-07T15:52:44
S0001851,M000005,3-Idle,Idle,2025-12-07T15:52:44,2025-12-08T01:34:16
S0000209,M000005,1-P,Productive,2025-12-08T01:34:16,2025-12-08T02:48:31
S0001852,M000005,3-Idle,Idle,2025-12-08T02:48:31,2025-12-08T20:32:30
S0000210,M000005,1-P,Productive,2025-12-08T20:32:30,2025-12-08T23:05:22
S0001853,M000005,3-Idle,Idle,2025-12-08T23:05:22,2025-12-09T07:21:06
S0000211,M000005,2-Stand By,Stand By,2025-12-09T07:21:06,2025-12-09T07:56:39
S0001854,M000005,3-Idle,Idle,2025-12-09T07:56:39,2025-12-09T14:57:37
S0000212,M000005,2-Stand By,Stand By,2025-12-09T14:57:37,2025-12-09T15:01:17
S0001855,M000005,3-Idle,Idle,2025-12-09T15:01:17,2025-12-10T01:19:10
S0000213,M000005,2-Stand By,Stand By,2025-12-10T01:19:10,2025-12-10T01:37:43
S0001856,M000005,3-Idle,Idle,2025-12-10T01:37:43,2025-12-10T01:47:55
S0000214,M000005,1-P,Productive,2025-12-10T01:47:55,2025-12-10T03:59:57
S0001857,M000005,3-Idle,Idle,2025-12-10T03:59:57,2025-12-10T05:09:06
S0000215,M000005,1-P,Productive,2025-12-10T05:09:06,2025-12-10T09:12:32
S0001858,M000005,3-Idle,Idle,2025-12-10T09:12:32,2025-12-11T05:45:53
S0000216,M000005,2-Stand By,Stand By,2025-12-11T05:45:53,2025-12-11T06:31:57
S0001859,M000005,3-Idle,Idle,2025-12-11T06:31:57,2025-12-11T10:07:45
S0000217,M000005,2-Stand By,Stand By,2025-12-11T10:07:45,2025-12-11T11:04:17
S0001860,M000005,3-Idle,Idle,2025-12-11T11:04:17,2025-12-12T15:58:56
S0000218,M000005,1-P,Productive,2025-12-12T15:58:56,2025-12-15T05:35:01
S0000219,M000005,5-Err,Error,2025-12-12T16:10:48,2025-12-13T10:06:37
S0000220,M000005,2-Stand By,Stand By,2025-12-13T10:06:37,2025-12-13T10:54:46
S0001861,M000005,3-Idle,Idle,2025-12-13T10:54:46,2025-12-13T21:06:08
S0000221,M000005,2-Stand By,Stand By,2025-12-13T21:06:08,2025-12-13T22:00:09
S0000222,M000005,2-Stand By,Stand By,2025-12-13T21:27:47,2025-12-13T22:00:09
S0001862,M000005,3-Idle,Idle,2025-12-13T22:00:09,2025-12-14T13:00:48
S0000223,M000005,2-Stand By,Stand By,2025-12-14T13:00:48,2025-12-14T13:47:42
S0001863,M000005,3-Idle,Idle,2025-12-14T13:47:42,2025-12-15T03:46:36
S0000224,M000005,1-P,Productive,2025-12-15T03:46:36,2025-12-15T05:35:01
S0001864,M000005,3-Idle,Idle,2025-12-15T05:35:01,2025-12-15T05:48:05
S0000225,M000005,1-P,Productive,2025-12-15T05:48:05,2025-12-15T08:50:36
S0000226,M000006,1-P,Productive,2025-11-25T17:38:24,2025-11-25T18:01:27
S0001865,M000006,3-Idle,Idle,2025-11-25T18:01:27,2025-11-25T19:23:18
S0000227,M000006,1-P,Productive,2025-11-25T19:23:18,2025-11-25T23:59:59.999999
S0000228,M000006,2-Stand By,Stand By,2025-11-25T19:27:15,2025-11-25T20:08:43
S0001866,M000006,3-Idle,Idle,2025-11-25T20:08:43,2025-11-26T02:27:59
S0000229,M000006,1-P,Productive,2025-11-26T02:27:59,2025-11-26T08:23:17
S0001867,M000006,3-Idle,Idle,2025-11-26T08:23:17,2025-11-26T17:56:19
S0000230,M000006,1-P,Productive,2025-11-26T17:56:19,2025-11-26T23:40:58
S0000231,M000006,2-Stand By,Stand By,2025-11-26T21:16:42,2025-11-26T22:10:37
S0001868,M000006,3-Idle,Idle,2025-11-26T22:10:37,2025-11-27T19:22:08
S0000232,M000006,2-Stand By,Stand By,2025-11-27T19:22:08,2025-11-27T19:57:44
S0001869,M000006,3-Idle,Idle,2025-11-27T19:57:44,2025-11-28T00:26:05
S0000233,M000006,2-Stand By,Stand By,2025-11-28T00:26:05,2025-11-28T00:54:53
S0001870,M000006,3-Idle,Idle,2025-11-28T00:54:53,2025-11-29T08:00:05
S0000234,M000006,1-P,Productive,2025-11-29T08:00:05,2025-11-29T23:55:16
S0000235,M000006,5-Err,Error,2025-11-29T08:34:26,2025-11-29T12:54:48
S0000236,M000006,2-Stand By,Stand By,2025-11-29T12:54:48,2025-11-29T13:32:58
S0001871,M000006,3-Idle,Idle,2025-11-29T13:32:58,2025-11-29T23:08:03
S0000237,M000006,1-P,Productive,2025-11-29T23:08:03,2025-11-29T23:55:16
S0001872,M000006,3-Idle,Idle,2025-11-29T23:55:16,2025-11-30T06:33:42
S0000238,M000006,2-Stand By,Stand By,2025-11-30T06:33:42,2025-11-30T06:49:36
S0001873,M000006,3-Idle,Idle,2025-11-30T06:49:36,2025-12-01T11:32:59
S0000239,M000006,2-Stand By,Stand By,2025-12-01T11:32:59,2025-12-01T11:41:27
S0001874,M000006,3-Idle,Idle,2025-12-01T11:41:27,2025-12-01T13:49:49
S0000240,M000006,2-Stand By,Stand By,2025-12-01T13:49:49,2025-12-01T13:57:26
S0001875,M000006,3-Idle,Idle,2025-12-01T13:57:26,2025-12-01T17:23:18
S0000241,M000006,1-P,Productive,2025-12-01T17:23:18,2025-12-01T19:11:16
S0001876,M000006,3-Idle,Idle,2025-12-01T19:11:16,2025-12-02T00:49:58
S0000242,M000006,1-P,Productive,2025-12-02T00:49:58,2025-12-02T05:42:22
S0001877,M000006,3-Idle,Idle,2025-12-02T05:42:22,2025-12-02T09:42:41
S0000243,M000006,1-P,Productive,2025-12-02T09:42:41,2025-12-02T14:06:03
S0001878,M000006,3-Idle,Idle,2025-12-02T14:06:03,2025-12-02T20:44:14
S0000244,M000006,2-Stand By,Stand By,2025-12-02T20:44:14,2025-12-02T21:04:02
S0001879,M000006,3-Idle,Idle,2025-12-02T21:04:02,2025-12-03T01:21:47
S0000245,M000006,1-P,Productive,2025-12-03T01:21:47,2025-12-03T05:09:23
S0001880,M000006,3-Idle,Idle,2025-12-03T05:09:23,2025-12-04T16:00:01
S0000246,M000006,1-P,Productive,2025-12-04T16:00:01,2025-12-04T20:14:10
S0000247,M000006,1-P,Productive,2025-12-04T18:24:48,2025-12-04T20:14:10
S0001881,M000006,3-Idle,Idle,2025-12-04T20:14:10,2025-12-05T00:18:59
S0000248,M000006,1-P,Productive,2025-12-05T00:18:59,2025-12-05T04:04:22
S0001882,M000006,3-Idle,Idle,2025-12-05T04:04:22,2025-12-05T11:59:20
S0000249,M000006,1-P,Productive,2025-12-05T11:59:20,2025-12-05T16:38:18
S0001883,M000006,3-Idle,Idle,2025-12-05T16:38:18,2025-12-06T05:46:13
S0000250,M000006,2-Stand By,Stand By,2025-12-06T05:46:13,2025-12-06T05:52:11
S0001884,M000006,3-Idle,Idle,2025-12-06T05:52:11,2025-12-06T07:17:22
S0000251,M000006,2-Stand By,Stand By,2025-12-06T07:17:22,2025-12-06T07:48:38
S0001885,M000006,3-Idle,Idle,2025-12-06T07:48:38,2025-12-06T12:56:25
S0000252,M000006,1-P,Productive,2025-12-06T12:56:25,2025-12-06T13:27:58
S0001886,M000006,3-Idle,Idle,2025-12-06T13:27:58,2025-12-07T00:37:01
S0000253,M000006,2-Stand By,Stand By,2025-12-07T00:37:01,2025-12-07T00:45:03
S0001887,M000006,3-Idle,Idle,2025-12-07T00:45:03,2025-12-07T09:23:37
S0000254,M000006,2-Stand By,Stand By,2025-12-07T09:23:37,2025-12-07T09:34:37
S0000255,M000006,2-Stand By,Stand By,2025-12-07T09:24:16,2025-12-07T09:34:37
S0001888,M000006,3-Idle,Idle,2025-12-07T09:34:37,2025-12-08T10:20:34
S0000256,M000006,1-P,Productive,2025-12-08T10:20:34,2025-12-08T12:23:38
S0001889,M000006,3-Idle,Idle,2025-12-08T12:23:38,2025-12-09T04:29:15
S0000257,M000006,1-P,Productive,2025-12-09T04:29:15,2025-12-09T08:22:48
S0000258,M000006,2-Stand By,Stand By,2025-12-09T05:38:56,2025-12-09T05:45:53
S0001890,M000006,3-Idle,Idle,2025-12-09T05:45:53,2025-12-09T15:24:54
S0000259,M000006,1-P,Productive,2025-12-09T15:24:54,2025-12-09T20:23:38
S0001891,M000006,3-Idle,Idle,2025-12-09T20:23:38,2025-12-10T04:47:39
S0000260,M000006,1-P,Productive,2025-12-10T04:47:39,2025-12-10T10:02:11
S0001892,M000006,3-Idle,Idle,2025-12-10T10:02:11,2025-12-10T11:19:45
S0000261,M000006,1-P,Productive,2025-12-10T11:19:45,2025-12-10T12:37:41
S0001893,M000006,3-Idle,Idle,2025-12-10T12:37:41,2025-12-11T08:49:11
S0000262,M000006,1-P,Productive,2025-12-11T08:49:11,2025-12-11T12:02:37
S0001894,M000006,3-Idle,Idle,2025-12-11T12:02:37,2025-12-11T13:13:38
S0000263,M000006,1-P,Productive,2025-12-11T13:13:38,2025-12-11T18:06:25
S0001895,M000006,3-Idle,Idle,2025-12-11T18:06:25,2025-12-12T06:46:05
S0000264,M000006,2-Stand By,Stand By,2025-12-12T06:46:05,2025-12-12T06:59:41
S0001896,M000006,3-Idle,Idle,2025-12-12T06:59:41,2025-12-12T16:49:26
S0000265,M000006,2-Stand By,Stand By,2025-12-12T16:49:26,2025-12-12T17:11:33
S0001897,M000006,3-Idle,Idle,2025-12-12T17:11:33,2025-12-12T22:33:59
S0000266,M000006,1-P,Productive,2025-12-12T22:33:59,2025-12-12T23:59:59.999999
S0001898,M000006,3-Idle,Idle,2025-12-12T23:59:59.999999,2025-12-13T15:16:08
S0000267,M000006,2-Stand By,Stand By,2025-12-13T15:16:08,2025-12-13T16:13:01
S0001899,M000006,3-Idle,Idle,2025-12-13T16:13:01,2025-12-14T05:51:47
S0000268,M000006,1-P,Productive,2025-12-14T05:51:47,2025-12-14T10:40:31
S0001900,M000006,3-Idle,Idle,2025-12-14T10:40:31,2025-12-15T07:46:12
S0000269,M000006,1-P,Productive,2025-12-15T07:46:12,2025-12-15T12:02:39
S0001901,M000006,3-Idle,Idle,2025-12-15T12:02:39,2025-12-15T13:17:22
S0000270,M000006,2-Stand By,Stand By,2025-12-15T13:17:22,2025-12-15T13:40:33
S0001902,M000006,3-Idle,Idle,2025-12-15T13:40:33,2025-12-15T13:44:23
S0000271,M000006,1-P,Productive,2025-12-15T13:44:23,2025-12-15T14:32:24
S0000272,M000007,2-Stand By,Stand By,2025-11-25T12:20:13,2025-11-25T12:28:29
S0001903,M000007,3-Idle,Idle,2025-11-25T12:28:29,2025-11-25T13:24:08
S0000273,M000007,2-Stand By,Stand By,2025-11-25T13:24:08,2025-11-25T13:33:52
S0001904,M000007,3-Idle,Idle,2025-11-25T13:33:52,2025-11-26T02:40:22
S0000274,M000007,1-P,Productive,2025-11-26T02:40:22,2025-11-26T05:05:51
S0001905,M000007,3-Idle,Idle,2025-11-26T05:05:51,2025-11-27T14:41:59
S0000275,M000007,2-Stand By,Stand By,2025-11-27T14:41:59,2025-11-27T14:45:13
S0001906,M000007,3-Idle,Idle,2025-11-27T14:45:13,2025-11-28T23:45:11
S0000276,M000007,1-P,Productive,2025-11-28T23:45:11,2025-11-28T23:59:59.999999
S0001907,M000007,3-Idle,Idle,2025-11-28T23:59:59.999999,2025-11-29T01:16:41
S0000277,M000007,1-P,Productive,2025-11-29T01:16:41,2025-11-29T03:55:23
S0001908,M000007,3-Idle,Idle,2025-11-29T03:55:23,2025-11-30T11:08:56
S0000278,M000007,2-Stand By,Stand By,2025-11-30T11:08:56,2025-11-30T11:10:15
S0001909,M000007,3-Idle,Idle,2025-11-30T11:10:15,2025-11-30T17:45:08
S0000279,M000007,2-Stand By,Stand By,2025-11-30T17:45:08,2025-11-30T17:48:57
S0001910,M000007,3-Idle,Idle,2025-11-30T17:48:57,2025-12-01T00:07:50
S0000280,M000007,2-Stand By,Stand By,2025-12-01T00:07:50,2025-12-01T00:24:20
S0001911,M000007,3-Idle,Idle,2025-12-01T00:24:20,2025-12-01T03:11:09
S0000281,M000007,2-Stand By,Stand By,2025-12-01T03:11:09,2025-12-01T03:53:23
S0001912,M000007,3-Idle,Idle,2025-12-01T03:53:23,2025-12-01T21:30:47
S0000282,M000007,2-Stand By,Stand By,2025-12-01T21:30:47,2025-12-01T22:09:32
S0001913,M000007,3-Idle,Idle,2025-12-01T22:09:32,2025-12-02T01:26:49
S0000283,M000007,2-Stand By,Stand By,2025-12-02T01:26:49,2025-12-02T01:59:44
S0001914,M000007,3-Idle,Idle,2025-12-02T01:59:44,2025-12-03T01:49:14
S0000284,M000007,2-Stand By,Stand By,2025-12-03T01:49:14,2025-12-03T02:43:56
S0001915,M000007,3-Idle,Idle,2025-12-03T02:43:56,2025-12-03T04:09:08
S0000285,M000007,1-P,Productive,2025-12-03T04:09:08,2025-12-03T09:23:40
S0001916,M000007,3-Idle,Idle,2025-12-03T09:23:40,2025-12-04T04:21:03
S0000286,M000007,2-Stand By,Stand By,2025-12-04T04:21:03,2025-12-04T04:59:34
S0001917,M000007,3-Idle,Idle,2025-12-04T04:59:34,2025-12-05T21:07:09
S0000287,M000007,2-Stand By,Stand By,2025-12-05T21:07:09,2025-12-05T21:11:32
S0001918,M000007,3-Idle,Idle,2025-12-05T21:11:32,2025-12-06T02:28:55
S0000288,M000007,1-P,Productive,2025-12-06T02:28:55,2025-12-06T07:10:29
S0001919,M000007,3-Idle,Idle,2025-12-06T07:10:29,2025-12-06T07:20:50
S0000289,M000007,2-Stand By,Stand By,2025-12-06T07:20:50,2025-12-06T08:06:17
S0000290,M000007,1-P,Productive,2025-12-06T07:41:09,2025-12-06T08:06:06
S0001920,M000007,3-Idle,Idle,2025-12-06T08:06:06,2025-12-07T13:47:36
S0000291,M000007,2-Stand By,Stand By,2025-12-07T13:47:36,2025-12-07T14:09:28
S0001921,M000007,3-Idle,Idle,2025-12-07T14:09:28,2025-12-08T04:25:30
S0000292,M000007,2-Stand By,Stand By,2025-12-08T04:25:30,2025-12-08T04:40:24
S0001922,M000007,3-Idle,Idle,2025-12-08T04:40:24,2025-12-09T18:34:49
S0000293,M000007,2-Stand By,Stand By,2025-12-09T18:34:49,2025-12-09T19:26:40
S0000294,M000007,1-P,Productive,2025-12-09T19:08:04,2025-12-09T21:49:36
S0001923,M000007,3-Idle,Idle,2025-12-09T21:49:36,2025-12-10T07:44:19
S0000295,M000007,1-P,Productive,2025-12-10T07:44:19,2025-12-10T13:14:29
S0001924,M000007,3-Idle,Idle,2025-12-10T13:14:29,2025-12-10T18:40:35
S0000296,M000007,2-Stand By,Stand By,2025-12-10T18:40:35,2025-12-10T19:31:04
S0001925,M000007,3-Idle,Idle,2025-12-10T19:31:04,2025-12-11T01:33:53
S0000297,M000007,2-Stand By,Stand By,2025-12-11T01:33:53,2025-12-11T02:09:46
S0001926,M000007,3-Idle,Idle,2025-12-11T02:09:46,2025-12-11T11:18:35
S0000298,M000007,1-P,Productive,2025-12-11T11:18:35,2025-12-11T11:20:49
S0001927,M000007,3-Idle,Idle,2025-12-11T11:20:49,2025-12-11T20:44:20
S0000299,M000007,2-Stand By,Stand By,2025-12-11T20:44:20,2025-12-11T20:52:16
S0001928,M000007,3-Idle,Idle,2025-12-11T20:52:16,2025-12-12T12:56:33
S0000300,M000007,1-P,Productive,2025-12-12T12:56:33,2025-12-12T15:23:27
S0000301,M000007,2-Stand By,Stand By,2025-12-12T13:58:56,2025-12-12T14:48:49
S0001929,M000007,3-Idle,Idle,2025-12-12T14:48:49,2025-12-12T20:22:30
S0000302,M000007,2-Stand By,Stand By,2025-12-12T20:22:30,2025-12-12T20:54:16
S0001930,M000007,3-Idle,Idle,2025-12-12T20:54:16,2025-12-13T18:12:51
S0000303,M000007,1-P,Productive,2025-12-13T18:12:51,2025-12-13T23:59:59.999999
S0001931,M000007,3-Idle,Idle,2025-12-13T23:59:59.999999,2025-12-14T16:55:11
S0000304,M000007,1-P,Productive,2025-12-14T16:55:11,2025-12-14T22:29:37
S0001932,M000007,3-Idle,Idle,2025-12-14T22:29:37,2025-12-15T00:57:39
S0000305,M000007,1-P,Productive,2025-12-15T00:57:39,2025-12-15T04:54:33
S0000306,M000008,1-P,Productive,2025-11-25T11:40:38,2025-11-25T15:09:17
S0001933,M000008,3-Idle,Idle,2025-11-25T15:09:17,2025-11-26T11:03:22
S0000307,M000008,1-P,Productive,2025-11-26T11:03:22,2025-11-26T13:26:00
S0001934,M000008,3-Idle,Idle,2025-11-26T13:26:00,2025-11-26T19:48:55
S0000308,M000008,2-Stand By,Stand By,2025-11-26T19:48:55,2025-11-26T20:24:15
S0001935,M000008,3-Idle,Idle,2025-11-26T20:24:15,2025-11-27T00:13:59
S0000309,M000008,2-Stand By,Stand By,2025-11-27T00:13:59,2025-11-27T01:01:59
S0001936,M000008,3-Idle,Idle,2025-11-27T01:01:59,2025-11-27T06:54:32
S0000310,M000008,1-P,Productive,2025-11-27T06:54:32,2025-11-27T09:40:49
S0001937,M000008,3-Idle,Idle,2025-11-27T09:40:49,2025-11-28T05:39:43
S0000311,M000008,1-P,Productive,2025-11-28T05:39:43,2025-11-28T06:38:27
S0001938,M000008,3-Idle,Idle,2025-11-28T06:38:27,2025-11-28T10:30:14
S0000312,M000008,1-P,Productive,2025-11-28T10:30:14,2025-11-28T16:17:22
S0001939,M000008,3-Idle,Idle,2025-11-28T16:17:22,2025-11-28T18:16:43
S0000313,M000008,1-P,Productive,2025-11-28T18:16:43,2025-11-28T21:51:08
S0001940,M000008,3-Idle,Idle,2025-11-28T21:51:08,2025-11-29T11:49:45
S0000314,M000008,1-P,Productive,2025-11-29T11:49:45,2025-11-29T13:29:52
S0001941,M000008,3-Idle,Idle,2025-11-29T13:29:52,2025-11-29T13:31:17
S0000315,M000008,2-Stand By,Stand By,2025-11-29T13:31:17,2025-11-29T14:11:27
S0001942,M000008,3-Idle,Idle,2025-11-29T14:11:27,2025-11-29T14:16:17
S0000316,M000008,2-Stand By,Stand By,2025-11-29T14:16:17,2025-11-29T14:41:35
S0001943,M000008,3-Idle,Idle,2025-11-29T14:41:35,2025-11-30T07:54:55
S0000317,M000008,2-Stand By,Stand By,2025-11-30T07:54:55,2025-11-30T08:19:45
S0001944,M000008,3-Idle,Idle,2025-11-30T08:19:45,2025-11-30T22:19:03
S0000318,M000008,2-Stand By,Stand By,2025-11-30T22:19:03,2025-11-30T22:58:52
S0001945,M000008,3-Idle,Idle,2025-11-30T22:58:52,2025-12-01T01:03:18
S0000319,M000008,2-Stand By,Stand By,2025-12-01T01:03:18,2025-12-01T01:46:09
S0000320,M000008,1-P,Productive,2025-12-01T01:29:20,2025-12-01T04:25:59
S0001946,M000008,3-Idle,Idle,2025-12-01T04:25:59,2025-12-01T21:40:18
S0000321,M000008,2-Stand By,Stand By,2025-12-01T21:40:18,2025-12-01T22:10:56
S0001947,M000008,3-Idle,Idle,2025-12-01T22:10:56,2025-12-02T20:37:06
S0000322,M000008,2-Stand By,Stand By,2025-12-02T20:37:06,2025-12-02T21:33:03
S0001948,M000008,3-Idle,Idle,2025-12-02T21:33:03,2025-12-03T12:49:33
S0000323,M000008,2-Stand By,Stand By,2025-12-03T12:49:33,2025-12-03T13:46:29
S0001949,M000008,3-Idle,Idle,2025-12-03T13:46:29,2025-12-04T07:48:49
S0000324,M000008,1-P,Productive,2025-12-04T07:48:49,2025-12-04T11:50:00
S0000325,M000008,1-P,Productive,2025-12-04T10:23:36,2025-12-04T11:50:00
S0001950,M000008,3-Idle,Idle,2025-12-04T11:50:00,2025-12-05T09:40:30
S0000326,M000008,1-P,Productive,2025-12-05T09:40:30,2025-12-05T15:31:11
S0001951,M000008,3-Idle,Idle,2025-12-05T15:31:11,2025-12-06T22:43:03
S0000327,M000008,2-Stand By,Stand By,2025-12-06T22:43:03,2025-12-06T22:45:10
S0001952,M000008,3-Idle,Idle,2025-12-06T22:45:10,2025-12-07T08:33:47
S0000328,M000008,1-P,Productive,2025-12-07T08:33:47,2025-12-07T10:26:07
S0001953,M000008,3-Idle,Idle,2025-12-07T10:26:07,2025-12-07T22:54:26
S0000329,M000008,1-P,Productive,2025-12-07T22:54:26,2025-12-07T23:59:59.999999
S0001954,M000008,3-Idle,Idle,2025-12-07T23:59:59.999999,2025-12-08T18:38:16
S0000330,M000008,1-P,Productive,2025-12-08T18:38:16,2025-12-08T18:55:13
S0001955,M000008,3-Idle,Idle,2025-12-08T18:55:13,2025-12-09T06:24:03
S0000331,M000008,2-Stand By,Stand By,2025-12-09T06:24:03,2025-12-09T07:09:52
S0001956,M000008,3-Idle,Idle,2025-12-09T07:09:52,2025-12-09T11:23:19
S0000332,M000008,1-P,Productive,2025-12-09T11:23:19,2025-12-09T12:05:20
S0001957,M000008,3-Idle,Idle,2025-12-09T12:05:20,2025-12-10T16:03:23
