event_id,machine_nr,event_time,event_type,metric_value
E00000472,M000001,2025-11-28T17:26:35,test_completed,11.64
E00000473,M000001,2025-11-28T23:50:34,lot_started,
E00000474,M000001,2025-11-28T23:59:59.999999,lot_completed,42.239
E00000475,M000002,2025-11-28T09:13:45,lot_started,
E00000476,M000002,2025-11-28T13:01:21,lot_completed,37.63
E00000477,M000002,2025-11-28T12:36:24,test_started,
E00000478,M000002,2025-11-28T13:28:22,test_completed,81.614
E00000479,M000002,2025-11-28T23:56:27,test_started,
E00000480,M000002,2025-11-28T23:59:59.999999,test_completed,69.924
E00000481,M000003,2025-11-28T05:15:23,lot_started,
E00000482,M000003,2025-11-28T06:18:22,lot_completed,89.138
E00000483,M000003,2025-11-28T18:53:45,lot_started,
E00000484,M000003,2025-11-28T23:59:59.999999,lot_completed,48.744
E00000485,M000003,2025-11-28T22:11:47,test_started,
E00000486,M000003,2025-11-28T23:03:59,test_completed,71.043
E00000487,M000004,2025-11-28T00:47:19,test_started,
E00000488,M000004,2025-11-28T01:30:56,test_completed,83.385
E00000489,M000004,2025-11-28T07:37:02,lot_started,
E00000490,M000004,2025-11-28T09:42:26,lot_completed,9.97
E00000491,M000004,2025-11-28T17:29:08,test_started,
E00000492,M000004,2025-11-28T17:52:05,test_completed,65.662
E00000493,M000005,2025-11-28T13:27:17,test_started,
E00000494,M000005,2025-11-28T14:12:15,test_completed,77.316
E00000495,M000005,2025-11-28T16:47:44,lot_started,
E00000496,M000005,2025-11-28T20:26:33,lot_completed,54.202
E00000497,M000005,2025-11-28T17:09:16,test_started,
E00000498,M000005,2025-11-28T17:27:57,test_completed,83.975
E00000499,M000006,2025-11-28T00:26:05,test_started,
E00000500,M000006,2025-11-28T00:54:53,test_completed,10.897
E00000501,M000007,2025-11-28T23:45:11,lot_started,
E00000502,M000007,2025-11-28T23:59:59.999999,lot_completed,76.608
E00000503,M000008,2025-11-28T05:39:43,lot_started,
E00000504,M000008,2025-11-28T06:38:27,lot_completed,94.678
E00000505,M000008,2025-11-28T10:30:14,lot_started,
E00000506,M000008,2025-11-28T16:17:22,lot_completed,70.468
E00000507,M000008,2025-11-28T18:16:43,lot_started,
E00000508,M000008,2025-11-28T21:51:08,lot_completed,99.165
E00000509,M000009,2025-11-28T05:47:07,lot_started,
E00000510,M000009,2025-11-28T07:58:43,lot_completed,7.606
E00000511,M000009,2025-11-28T09:04:59,lot_started,
E00000512,M000009,2025-11-28T14:25:39,lot_completed,2.157
E00000513,M000009,2025-11-28T15:23:59,lot_started,
E00000514,M000009,2025-11-28T15:47:04,lot_completed,93.578
E00000515,M000010,2025-11-28T06:55:35,lot_started,
E00000516,M000010,2025-11-28T11:10:30,lot_completed,11.909
E00000517,M000010,2025-11-28T18:21:04,lot_started,
E00000518,M000010,2025-11-28T23:27:52,lot_completed,9.459
E00000519,M000010,2025-11-28T22:16:38,test_started,
E00000520,M000010,2025-11-28T22:20:12,test_completed,97.809
E00000521,M000011,2025-11-28T00:26:34,lot_started,
E00000522,M000011,2025-11-28T03:17:57,lot_completed,46.643
E00000523,M000012,2025-11-28T06:04:09,lot_started,
E00000524,M000012,2025-11-28T08:58:59,lot_completed,77.06
E00000525,M000012,2025-11-28T15:07:48,test_started,
E00000526,M000012,2025-11-28T15:42:32,test_completed,80.304
E00000527,M000012,2025-11-28T21:39:43,lot_started,
E00000528,M000012,2025-11-28T23:59:59.999999,lot_completed,80.838
E00000529,M000013,2025-11-28T10:08:14,lot_started,
E00000530,M000013,2025-11-28T12:41:52,lot_completed,84.484
E00000531,M000013,2025-11-28T13:06:24,lot_started,
E00000532,M000013,2025-11-28T16:10:57,lot_completed,92.836
E00000533,M000014,2025-11-28T09:11:06,test_started,
E00000534,M000014,2025-11-28T09:37:49,test_completed,27.913
E00000535,M000014,2025-11-28T09:17:04,test_started,
E00000536,M000014,2025-11-28T09:18:29,test_completed,14.903
E00000537,M000015,2025-11-28T09:12:05,lot_started,
E00000538,M000015,2025-11-28T14:29:29,lot_completed,53.756
E00000539,M000016,2025-11-28T19:46:13,test_started,
E00000540,M000016,2025-11-28T20:35:36,test_completed,87.192
E00000541,M000017,2025-11-28T05:04:04,test_started,
E00000542,M000017,2025-11-28T05:53:08,test_completed,19.584
E00000543,M000017,2025-11-28T16:45:59,lot_started,
E00000544,M000017,2025-11-28T17:18:23,lot_completed,3.026
E00000545,M000017,2025-11-28T20:10:02,test_started,
E00000546,M000017,2025-11-28T20:36:39,test_completed,41.725
E00000547,M000018,2025-11-28T21:31:04,lot_started,
E00000548,M000018,2025-11-28T23:59:59.999999,lot_completed,7.417
E00000549,M000019,2025-11-28T13:53:46,lot_started,
E00000550,M000019,2025-11-28T17:31:40,lot_completed,35.686
E00000551,M000020,2025-11-28T08:11:44,test_started,
E00000552,M000020,2025-11-28T09:00:39,test_completed,14.38
E00000553,M000021,2025-11-28T10:37:22,lot_started,
E00000554,M000021,2025-11-28T13:21:37,lot_completed,20.884
E00000555,M000021,2025-11-28T19:29:31,test_started,
E00000556,M000021,2025-11-28T19:31:30,test_completed,29.03
E00000557,M000022,2025-11-28T03:45:05,test_started,
E00000558,M000022,2025-11-28T04:37:06,test_completed,44.359
E00000559,M000022,2025-11-28T21:34:32,lot_started,
E00000560,M000022,2025-11-28T23:59:59.999999,lot_completed,15.99
E00000561,M000022,2025-11-28T22:23:53,lot_started,
E00000562,M000022,2025-11-28T23:59:59.999999,lot_completed,82.188
E00000563,M000023,2025-11-28T15:50:54,lot_started,
E00000564,M000023,2025-11-28T20:27:16,lot_completed,50.772
E00000565,M000024,2025-11-28T07:43:30,test_started,
E00000566,M000024,2025-11-28T08:29:06,test_completed,92.319
E00000567,M000025,2025-11-28T21:03:25,test_started,
E00000568,M000025,2025-11-28T21:53:24,test_completed,0.363
E00000569,M000026,2025-11-28T07:20:16,test_started,
E00000570,M000026,2025-11-28T08:06:01,test_completed,48.203
E00000571,M000027,2025-11-28T01:22:22,lot_started,
E00000572,M000027,2025-11-28T06:26:07,lot_completed,50.287
E00000573,M000027,2025-11-28T08:23:54,test_started,
E00000574,M000027,2025-11-28T08:43:05,test_completed,76.89
E00000575,M000027,2025-11-28T09:44:42,test_started,
E00000576,M000027,2025-11-28T10:12:24,test_completed,27.198
E00000577,M000028,2025-11-28T04:43:06,lot_started,
E00000578,M000028,2025-11-28T08:52:00,lot_completed,75.379
E00000579,M000029,2025-11-28T07:48:13,test_started,
E00000580,M000029,2025-11-28T08:05:20,test_completed,9.403
E00000581,M000029,2025-11-28T14:20:34,lot_started,
E00000582,M000029,2025-11-28T18:22:50,lot_completed,18.879
E00000583,M000030,2025-11-28T21:40:29,lot_started,
E00000584,M000030,2025-11-28T23:59:59.999999,lot_completed,52.183
E00000585,M000031,2025-11-28T08:28:22,test_started,
E00000586,M000031,2025-11-28T09:13:49,test_completed,87.749
E00000587,M000032,2025-11-28T12:25:00,lot_started,
E00000588,M000032,2025-11-28T17:59:28,lot_completed,17.678
E00000589,M000033,2025-11-28T10:23:44,test_started,
E00000590,M000033,2025-11-28T10:27:10,test_completed,58.332
E00000591,M000034,2025-11-28T20:35:12,test_started,
E00000592,M000034,2025-11-28T20:41:58,test_completed,99.307
E00000593,M000035,2025-11-28T10:58:11,test_started,
E00000594,M000035,2025-11-28T11:16:58,test_completed,90.571
E00000595,M000035,2025-11-28T20:50:30,test_started,
E00000596,M000035,2025-11-28T20:54:21,test_completed,55.219
E00000597,M000035,2025-11-28T23:31:26,test_started,
E00000598,M000035,2025-11-28T23:33:07,test_completed,42.682
E00000599,M000036,2025-11-28T05:26:21,test_started,
E00000600,M000036,2025-11-28T05:31:20,test_completed,86.502
E00000601,M000036,2025-11-28T11:33:10,test_started,
E00000602,M000036,2025-11-28T12:02:00,test_completed,39.102
E00000603,M000036,2025-11-28T21:42:15,lot_started,
E00000604,M000036,2025-11-28T22:45:14,lot_completed,3.694
E00000605,M000037,2025-11-28T00:31:24,test_started,
E00000606,M000037,2025-11-28T00:57:02,test_completed,75.029
E00000607,M000037,2025-11-28T03:40:28,lot_started,
E00000608,M000037,2025-11-28T08:59:42,lot_completed,7.416
E00000609,M000037,2025-11-28T12:05:21,lot_started,
E00000610,M000037,2025-11-28T16:10:02,lot_completed,33.448
E00000611,M000038,2025-11-28T00:07:26,test_started,
E00000612,M000038,2025-11-28T00:22:32,test_completed,14.614
E00000613,M000038,2025-11-28T05:51:04,lot_started,
E00000614,M000038,2025-11-28T09:32:41,lot_completed,31.72
E00000615,M000038,2025-11-28T11:50:02,test_started,
E00000616,M000038,2025-11-28T12:46:36,test_completed,36.003
E00000617,M000039,2025-11-28T09:27:29,test_started,
E00000618,M000039,2025-11-28T09:30:33,test_completed,71.094
E00000619,M000039,2025-11-28T22:10:01,lot_started,
E00000620,M000039,2025-11-28T23:59:59.999999,lot_completed,75.46
E00000621,M000040,2025-11-28T10:20:05,lot_started,
E00000622,M000040,2025-11-28T11:54:08,lot_completed,90.44
E00000623,M000040,2025-11-28T20:02:20,test_started,
E00000624,M000040,2025-11-28T20:31:04,test_completed,8.329
E00000625,M000001,2025-11-29T20:03:19,test_started,
E00000626,M000001,2025-11-29T20:19:50,test_completed,21.058
E00000627,M000001,2025-11-29T23:20:31,test_started,
E00000628,M000001,2025-11-29T23:59:59.999999,test_completed,48.042
E00000629,M000002,2025-11-29T07:25:26,lot_started,
E00000630,M000002,2025-11-29T10:31:56,lot_completed,92.579
E00000631,M000002,2025-11-29T10:58:15,lot_started,
E00000632,M000002,2025-11-29T14:18:00,lot_completed,79.906
E00000633,M000002,2025-11-29T18:38:48,lot_started,
E00000634,M000002,2025-11-29T19:01:20,error,41.75
E00000635,M000003,2025-11-29T20:16:47,lot_started,
E00000636,M000003,2025-11-29T23:59:59.999999,lot_completed,87.292
E00000637,M000004,2025-11-29T06:42:45,lot_started,
E00000638,M000004,2025-11-29T07:54:46,lot_completed,97.378
E00000639,M000004,2025-11-29T07:11:16,lot_started,
E00000640,M000004,2025-11-29T11:22:34,lot_completed,19.63
E00000641,M000005,2025-11-29T13:09:17,test_started,
E00000642,M000005,2025-11-29T13:32:38,test_completed,92.706
E00000643,M000006,2025-11-29T08:00:05,lot_started,
E00000644,M000006,2025-11-29T08:34:26,error,3.226
E00000645,M000006,2025-11-29T12:54:48,test_started,
E00000646,M000006,2025-11-29T13:32:58,test_completed,3.987
E00000647,M000006,2025-11-29T23:08:03,lot_started,
E00000648,M000006,2025-11-29T23:55:16,lot_completed,52.43
E00000649,M000007,2025-11-29T01:16:41,lot_started,
E00000650,M000007,2025-11-29T03:55:23,lot_completed,24.302
E00000651,M000008,2025-11-29T11:49:45,lot_started,
E00000652,M000008,2025-11-29T13:29:52,lot_completed,18.753
E00000653,M000008,2025-11-29T13:31:17,test_started,
E00000654,M000008,2025-11-29T14:11:27,test_completed,42.624
E00000655,M000008,2025-11-29T14:16:17,test_started,
E00000656,M000008,2025-11-29T14:41:35,test_completed,2.317
E00000657,M000009,2025-11-29T03:48:52,test_started,
E00000658,M000009,2025-11-29T04:45:50,test_completed,70.767
E00000659,M000010,2025-11-29T02:41:47,test_started,
E00000660,M000010,2025-11-29T02:55:36,test_completed,70.162
E00000661,M000010,2025-11-29T12:20:19,test_started,
E00000662,M000010,2025-11-29T13:18:17,test_completed,83.217
E00000663,M000011,2025-11-29T17:23:20,test_started,
E00000664,M000011,2025-11-29T18:05:02,test_completed,47.117
E00000665,M000011,2025-11-29T18:14:39,test_started,
E00000666,M000011,2025-11-29T19:01:16,test_completed,81.94
E00000667,M000011,2025-11-29T20:02:17,test_started,
E00000668,M000011,2025-11-29T20:41:14,test_completed,76.494
E00000669,M000012,2025-11-29T19:39:00,test_started,
E00000670,M000012,2025-11-29T19:56:56,test_completed,31.024
E00000671,M000012,2025-11-29T22:06:50,lot_started,
E00000672,M000012,2025-11-29T23:59:59.999999,lot_completed,89.191
E00000673,M000013,2025-11-29T18:29:42,test_started,
E00000674,M000013,2025-11-29T18:44:28,test_completed,69.95
E00000675,M000014,2025-11-29T05:16:23,test_started,
E00000676,M000014,2025-11-29T06:15:45,test_completed,43.736
E00000677,M000014,2025-11-29T22:47:08,lot_started,
E00000678,M000014,2025-11-29T22:52:36,lot_completed,25.58
E00000679,M000015,2025-11-29T01:58:01,lot_started,
E00000680,M000015,2025-11-29T04:47:40,lot_completed,58.919
E00000681,M000015,2025-11-29T11:09:25,lot_started,
E00000682,M000015,2025-11-29T11:55:03,lot_completed,32.864
E00000683,M000015,2025-11-29T13:47:21,lot_started,
E00000684,M000015,2025-11-29T16:29:04,lot_completed,95.948
E00000685,M000016,2025-11-29T00:59:26,lot_started,
E00000686,M000016,2025-11-29T05:35:46,lot_completed,74.984
E00000687,M000016,2025-11-29T08:28:03,test_started,
E00000688,M000016,2025-11-29T08:49:12,test_completed,29.375
E00000689,M000016,2025-11-29T12:24:26,test_started,
E00000690,M000016,2025-11-29T13:00:52,test_completed,97.304
E00000691,M000017,2025-11-29T07:14:41,test_started,
E00000692,M000017,2025-11-29T07:30:59,test_completed,60.786
E00000693,M000018,2025-11-29T08:10:32,lot_started,
E00000694,M000018,2025-11-29T11:38:42,lot_completed,21.015
E00000695,M000018,2025-11-29T08:45:56,lot_started,
E00000696,M000018,2025-11-29T11:30:21,lot_completed,74.381
E00000697,M000018,2025-11-29T22:55:42,test_started,
E00000698,M000018,2025-11-29T22:56:17,test_completed,71.267
E00000699,M000019,2025-11-29T11:11:13,lot_started,
E00000700,M000019,2025-11-29T11:29:14,lot_completed,99.207
E00000701,M000019,2025-11-29T16:10:31,test_started,
E00000702,M000019,2025-11-29T16:48:49,test_completed,34.189
E00000703,M000019,2025-11-29T18:07:42,test_started,
E00000704,M000019,2025-11-29T18:29:52,test_completed,93.906
E00000705,M000020,2025-11-29T21:14:55,test_started,
E00000706,M000020,2025-11-29T22:10:44,test_completed,54.805
E00000707,M000021,2025-11-29T00:24:40,test_started,
E00000708,M000021,2025-11-29T01:16:31,test_completed,8.643
E00000709,M000021,2025-11-29T15:38:19,test_started,
E00000710,M000021,2025-11-29T15:46:39,test_completed,50.115
E00000711,M000022,2025-11-29T09:38:11,test_started,
E00000712,M000022,2025-11-29T10:32:13,test_completed,23.056
E00000713,M000022,2025-11-29T15:54:08,lot_started,
E00000714,M000022,2025-11-29T20:35:56,lot_completed,51.133
E00000715,M000022,2025-11-29T23:25:23,lot_started,
E00000716,M000022,2025-11-29T23:52:46,lot_completed,97.85
E00000717,M000023,2025-11-29T07:56:45,lot_started,
E00000718,M000023,2025-11-29T11:48:43,lot_completed,73.173
E00000719,M000024,2025-11-29T02:24:32,lot_started,
E00000720,M000024,2025-11-29T03:02:15,error,33.913
E00000721,M000025,2025-11-29T22:15:52,lot_started,
E00000722,M000025,2025-11-29T23:59:59.999999,lot_completed,20.011
E00000723,M000026,2025-11-29T20:02:56,test_started,
E00000724,M000026,2025-11-29T20:19:22,test_completed,18.268
E00000725,M000026,2025-11-29T21:10:45,test_started,
E00000726,M000026,2025-11-29T21:15:19,test_completed,23.859
E00000727,M000027,2025-11-29T01:17:12,test_started,
E00000728,M000027,2025-11-29T01:45:28,test_completed,11.975
E00000729,M000027,2025-11-29T12:03:57,lot_started,
E00000730,M000027,2025-11-29T12:56:06,lot_completed,76.149
E00000731,M000027,2025-11-29T16:28:47,lot_started,
E00000732,M000027,2025-11-29T19:15:54,lot_completed,90.569
E00000733,M000028,2025-11-29T02:08:26,test_started,
E00000734,M000028,2025-11-29T02:58:31,test_completed,14.63
E00000735,M000029,2025-11-29T05:27:48,lot_started,
E00000736,M000029,2025-11-29T08:36:50,lot_completed,5.831
E00000737,M000029,2025-11-29T08:24:29,lot_started,
E00000738,M000029,2025-11-29T10:29:53,lot_completed,66.477
E00000739,M000030,2025-11-29T02:05:29,lot_started,
E00000740,M000030,2025-11-29T03:09:47,lot_completed,8.742
E00000741,M000031,2025-11-29T08:00:14,test_started,
E00000742,M000031,2025-11-29T09:00:12,test_completed,24.864
E00000743,M000031,2025-11-29T09:10:46,lot_started,
E00000744,M000031,2025-11-29T10:58:09,lot_completed,32.577
E00000745,M000031,2025-11-29T10:25:01,test_started,
E00000746,M000031,2025-11-29T10:56:31,test_completed,76.445
E00000747,M000032,2025-11-29T13:55:28,lot_started,
E00000748,M000032,2025-11-29T16:09:59,lot_completed,83.201
E00000749,M000032,2025-11-29T14:04:23,test_started,
E00000750,M000032,2025-11-29T14:28:20,test_completed,91.083
E00000751,M000032,2025-11-29T22:24:32,lot_started,
E00000752,M000032,2025-11-29T23:59:59.999999,lot_completed,88.547
E00000753,M000033,2025-11-29T11:03:41,test_started,
E00000754,M000033,2025-11-29T11:35:20,test_completed,36.437
E00000755,M000033,2025-11-29T12:11:54,test_started,
E00000756,M000033,2025-11-29T12:39:26,test_completed,95.81
E00000757,M000033,2025-11-29T13:29:28,lot_started,
E00000758,M000033,2025-11-29T16:15:37,lot_completed,16.802
E00000759,M000034,2025-11-29T04:36:54,lot_started,
E00000760,M000034,2025-11-29T10:20:29,lot_completed,15.224
E00000761,M000034,2025-11-29T05:26:34,lot_started,
E00000762,M000034,2025-11-29T11:01:49,lot_completed,25.388
E00000763,M000034,2025-11-29T19:58:16,test_started,
E00000764,M000034,2025-11-29T20:42:48,test_completed,31.521
E00000765,M000035,2025-11-29T11:16:38,lot_started,
E00000766,M000035,2025-11-29T16:17:59,lot_completed,35.326
E00000767,M000035,2025-11-29T17:13:25,test_started,
E00000768,M000035,2025-11-29T17:21:15,test_completed,84.479
E00000769,M000036,2025-11-29T02:31:08,test_started,
E00000770,M000036,2025-11-29T03:08:07,test_completed,3.497
E00000771,M000036,2025-11-29T06:48:02,lot_started,
E00000772,M000036,2025-11-29T08:33:42,lot_completed,64.947
E00000773,M000036,2025-11-29T11:29:58,test_started,
E00000774,M000036,2025-11-29T12:05:07,test_completed,93.439
E00000775,M000037,2025-11-29T18:20:08,test_started,
E00000776,M000037,2025-11-29T18:43:59,test_completed,65.419
E00000777,M000037,2025-11-29T22:49:47,lot_started,
E00000778,M000037,2025-11-29T23:08:36,lot_completed,97.706
E00000779,M000038,2025-11-29T02:16:16,test_started,
E00000780,M000038,2025-11-29T02:39:05,test_completed,56.333
E00000781,M000038,2025-11-29T07:39:07,lot_started,
E00000782,M000038,2025-11-29T08:07:07,lot_completed,23.175
E00000783,M000038,2025-11-29T08:59:30,test_started,
E00000784,M000038,2025-11-29T09:47:37,test_completed,56.846
E00000785,M000039,2025-11-29T03:32:12,lot_started,
E00000786,M000039,2025-11-29T08:09:37,lot_completed,89.032
E00000787,M000040,2025-11-29T05:54:42,lot_started,
E00000788,M000040,2025-11-29T11:08:51,lot_completed,51.069
E00000789,M000001,2025-11-30T15:43:59,test_started,
E00000790,M000001,2025-11-30T16:24:08,test_completed,51.175
E00000791,M000001,2025-11-30T19:43:51,lot_started,
E00000792,M000001,2025-11-30T22:59:04,lot_completed,19.547
E00000793,M000001,2025-11-30T21:51:18,lot_started,
E00000794,M000001,2025-11-30T23:57:19,lot_completed,76.3
E00000795,M000002,2025-11-30T07:34:55,lot_started,
E00000796,M000002,2025-11-30T10:54:05,lot_completed,18.395
E00000797,M000003,2025-11-30T03:00:08,lot_started,
E00000798,M000003,2025-11-30T04:56:35,lot_completed,8.708
E00000799,M000003,2025-11-30T22:11:53,lot_started,
E00000800,M000003,2025-11-30T23:42:59,lot_completed,57.513
E00000801,M000004,2025-11-30T00:39:12,test_started,
E00000802,M000004,2025-11-30T01:17:23,test_completed,3.621
E00000803,M000004,2025-11-30T07:55:17,lot_started,
E00000804,M000004,2025-11-30T12:29:19,lot_completed,55.916
E00000805,M000004,2025-11-30T11:30:30,lot_started,
E00000806,M000004,2025-11-30T16:10:40,lot_completed,31.884
E00000807,M000005,2025-11-30T11:20:37,test_started,
E00000808,M000005,2025-11-30T12:14:37,test_completed,57.289
